"Tpr","Ppr","z","set"
1.05,2.76565,0.375673,"0"
1.05,2.76759,0.375933,"0"
1.05,2.7728,0.376628,"0"
1.05,2.7817,0.377815,"0"
1.05,2.79013,0.37894,"0"
1.05,2.79368,0.379413,"0"
1.05,2.79909,0.380136,"0"
1.05,2.80747,0.381254,"0"
1.05,2.80782,0.3813,"0"
1.05,2.80978,0.381562,"0"
1.05,2.81697,0.382521,"0"
1.05,2.82537,0.383642,"0"
1.05,2.82586,0.383708,"0"
1.05,2.82676,0.383827,"0"
1.05,2.82733,0.383904,"0"
1.05,2.82794,0.383985,"0"
1.05,2.83512,0.384943,"0"
1.05,2.84245,0.385921,"0"
1.05,2.84329,0.386034,"0"
1.05,2.84539,0.386314,"0"
1.05,2.85036,0.386977,"0"
1.05,2.85906,0.388137,"0"
1.05,2.86153,0.388468,"0"
1.05,2.86796,0.389325,"0"
1.05,2.87639,0.39045,"0"
1.05,2.88535,0.391645,"0"
1.05,2.88545,0.39166,"0"
1.05,2.88828,0.392037,"0"
1.05,2.89373,0.392764,"0"
1.05,2.89711,0.393214,"0"
1.05,2.90301,0.394101,"0"
1.05,2.90323,0.394134,"0"
1.05,2.90391,0.394236,"0"
1.05,2.90494,0.394391,"0"
1.05,2.91277,0.395565,"0"
1.05,2.91302,0.395604,"0"
1.05,2.92094,0.396793,"0"
1.05,2.92799,0.397851,"0"
1.05,2.92871,0.397959,"0"
1.05,2.93158,0.39839,"0"
1.05,2.94531,0.399764,"0"
1.05,2.94863,0.400096,"0"
1.05,2.95421,0.400654,"0"
1.05,2.96264,0.401498,"0"
1.05,2.9716,0.402395,"0"
1.05,2.97172,0.402406,"0"
1.05,2.97998,0.403233,"0"
1.05,2.98087,0.403322,"0"
1.05,2.98928,0.404163,"0"
1.05,2.99118,0.404354,"0"
1.05,2.99192,0.404428,"0"
1.05,2.99903,0.405376,"0"
1.05,2.99928,0.40541,"0"
1.05,3.00035,0.405552,"0"
1.05,3.00635,0.406353,"0"
1.05,3.00704,0.406445,"0"
1.05,3.00722,0.406468,"0"
1.05,3.00817,0.406595,"0"
1.05,3.01424,0.407406,"0"
1.05,3.0143,0.407414,"0"
1.05,3.03184,0.409754,"0"
1.05,3.04195,0.411103,"0"
1.05,3.04364,0.411328,"0"
1.05,3.04899,0.412042,"0"
1.05,3.04935,0.41209,"0"
1.05,3.04989,0.412163,"0"
1.05,3.05786,0.413226,"0"
1.05,3.06017,0.413534,"0"
1.05,3.06069,0.413604,"0"
1.05,3.06692,0.414434,"0"
1.05,3.08486,0.416829,"0"
1.05,3.08528,0.416885,"0"
1.05,3.08554,0.41692,"0"
1.05,3.09187,0.417764,"0"
1.05,3.09201,0.417783,"0"
1.05,3.09261,0.417863,"0"
1.05,3.09535,0.418229,"0"
1.05,3.10056,0.418923,"0"
1.05,3.10304,0.419254,"0"
1.05,3.11241,0.420504,"0"
1.05,3.1181,0.421264,"0"
1.05,3.13524,0.423552,"0"
1.05,3.13549,0.423585,"0"
1.05,3.13561,0.4236,"0"
1.05,3.13616,0.423674,"0"
1.05,3.13777,0.423888,"0"
1.05,3.14707,0.425129,"0"
1.05,3.16317,0.426971,"0"
1.05,3.16387,0.427051,"0"
1.05,3.16964,0.427711,"0"
1.05,3.17024,0.42778,"0"
1.05,3.17112,0.427881,"0"
1.05,3.17154,0.427929,"0"
1.05,3.17275,0.428067,"0"
1.05,3.17812,0.42868,"0"
1.05,3.18681,0.429675,"0"
1.05,3.20436,0.431681,"0"
1.05,3.20545,0.431806,"0"
1.05,3.20652,0.431928,"0"
1.05,3.20741,0.43203,"0"
1.05,3.21538,0.43296,"0"
1.05,3.22149,0.433674,"0"
1.05,3.22175,0.433705,"0"
1.05,3.22187,0.433718,"0"
1.05,3.22242,0.433783,"0"
1.05,3.22311,0.433863,"0"
1.05,3.22422,0.433992,"0"
1.05,3.22446,0.434021,"0"
1.05,3.24941,0.436934,"0"
1.05,3.25591,0.437692,"0"
1.05,3.25651,0.437762,"0"
1.05,3.25738,0.437865,"0"
1.05,3.2578,0.437913,"0"
1.05,3.25913,0.438068,"0"
1.05,3.26437,0.438767,"0"
1.05,3.27306,0.439928,"0"
1.05,3.28436,0.441435,"0"
1.05,3.2848,0.441494,"0"
1.05,3.29061,0.442269,"0"
1.05,3.29319,0.442613,"0"
1.05,3.30006,0.44353,"0"
1.05,3.30775,0.444556,"0"
1.05,3.30801,0.44459,"0"
1.05,3.30813,0.444606,"0"
1.05,3.30936,0.444771,"0"
1.05,3.31084,0.444968,"0"
1.05,3.32703,0.447129,"0"
1.05,3.33353,0.447996,"0"
1.05,3.33414,0.448077,"0"
1.05,3.33502,0.448195,"0"
1.05,3.33652,0.448395,"0"
1.05,3.34347,0.449322,"0"
1.05,3.35062,0.450276,"0"
1.05,3.35069,0.450286,"0"
1.05,3.35268,0.450552,"0"
1.05,3.35333,0.450638,"0"
1.05,3.35354,0.450666,"0"
1.05,3.36255,0.451869,"0"
1.05,3.37687,0.453779,"0"
1.05,3.38632,0.455041,"0"
1.05,3.38824,0.455296,"0"
1.05,3.394,0.456065,"0"
1.05,3.39426,0.4561,"0"
1.05,3.39438,0.456116,"0"
1.05,3.39561,0.45628,"0"
1.05,3.40486,0.457515,"0"
1.05,3.41328,0.458637,"0"
1.05,3.41427,0.458769,"0"
1.05,3.41978,0.459505,"0"
1.05,3.4204,0.459587,"0"
1.05,3.42128,0.459705,"0"
1.05,3.42231,0.459842,"0"
1.05,3.4225,0.459868,"0"
1.05,3.42824,0.460634,"0"
1.05,3.43694,0.461795,"0"
1.05,3.43893,0.462061,"0"
1.05,3.44858,0.463347,"0"
1.05,3.46312,0.465288,"0"
1.05,3.46598,0.46567,"0"
1.05,3.47258,0.466551,"0"
1.05,3.47324,0.466638,"0"
1.05,3.48026,0.467575,"0"
1.05,3.48052,0.46761,"0"
1.05,3.48285,0.46792,"0"
1.05,3.48305,0.467947,"0"
1.05,3.4901,0.468889,"0"
1.05,3.4909,0.468994,"0"
1.05,3.49128,0.469046,"0"
1.05,3.49972,0.470172,"0"
1.05,3.50604,0.471014,"0"
1.05,3.50667,0.471098,"0"
1.05,3.50754,0.471215,"0"
1.05,3.51449,0.472143,"0"
1.05,3.51549,0.472277,"0"
1.05,3.5177,0.47257,"0"
1.05,3.52319,0.473198,"0"
1.05,3.5432,0.475487,"0"
1.05,3.5434,0.47551,"0"
1.05,3.54938,0.476193,"0"
1.05,3.55022,0.47629,"0"
1.05,3.55086,0.476364,"0"
1.05,3.56651,0.478153,"0"
1.05,3.56678,0.478183,"0"
1.05,3.56889,0.478425,"0"
1.05,3.57636,0.479279,"0"
1.05,3.57714,0.479368,"0"
1.05,3.57804,0.479471,"0"
1.05,3.5843,0.480306,"0"
1.05,3.59229,0.481372,"0"
1.05,3.60074,0.482501,"0"
1.05,3.60281,0.482776,"0"
1.05,3.60354,0.482874,"0"
1.05,3.60374,0.482901,"0"
1.05,3.60944,0.483662,"0"
1.05,3.61002,0.483739,"0"
1.05,3.62975,0.486371,"0"
1.05,3.63563,0.487156,"0"
1.05,3.63648,0.48727,"0"
1.05,3.63711,0.487354,"0"
1.05,3.63787,0.487454,"0"
1.05,3.64413,0.48829,"0"
1.05,3.64555,0.488479,"0"
1.05,3.65303,0.489478,"0"
1.05,3.65475,0.489707,"0"
1.05,3.65545,0.489801,"0"
1.05,3.66262,0.490757,"0"
1.05,3.67056,0.491817,"0"
1.05,3.67251,0.492077,"0"
1.05,3.67837,0.492859,"0"
1.05,3.67854,0.492882,"0"
1.05,3.68146,0.493272,"0"
1.05,3.68706,0.494019,"0"
1.05,3.69821,0.495506,"0"
1.05,3.70717,0.496702,"0"
1.05,3.72188,0.498665,"0"
1.05,3.72274,0.498779,"0"
1.05,3.72336,0.498862,"0"
1.05,3.73038,0.499799,"0"
1.05,3.73114,0.4999,"0"
1.05,3.73237,0.500064,"0"
1.05,3.73286,0.500129,"0"
1.05,3.73318,0.500173,"0"
1.05,3.73929,0.500937,"0"
1.05,3.74887,0.502135,"0"
1.05,3.75681,0.503129,"0"
1.05,3.75855,0.503347,"0"
1.05,3.75889,0.503388,"0"
1.05,3.76462,0.504106,"0"
1.05,3.76479,0.504127,"0"
1.05,3.76766,0.504485,"0"
1.05,3.77332,0.505241,"0"
1.05,3.7932,0.507894,"0"
1.05,3.79951,0.508735,"0"
1.05,3.80098,0.508932,"0"
1.05,3.80117,0.508957,"0"
1.05,3.80899,0.510001,"0"
1.05,3.80943,0.510059,"0"
1.05,3.81012,0.510151,"0"
1.05,3.81654,0.511008,"0"
1.05,3.81663,0.511021,"0"
1.05,3.81861,0.511284,"0"
1.05,3.81923,0.511367,"0"
1.05,3.81937,0.511386,"0"
1.05,3.82555,0.512092,"0"
1.05,3.82649,0.5122,"0"
1.05,3.82753,0.512319,"0"
1.05,3.83444,0.513109,"0"
1.05,3.85087,0.514988,"0"
1.05,3.85355,0.515294,"0"
1.05,3.85957,0.515983,"0"
1.05,3.87094,0.517283,"0"
1.05,3.87859,0.518159,"0"
1.05,3.8791,0.518216,"0"
1.05,3.87971,0.518286,"0"
1.05,3.88576,0.519093,"0"
1.05,3.88788,0.519376,"0"
1.05,3.89425,0.520227,"0"
1.05,3.89525,0.520359,"0"
1.05,3.89621,0.520488,"0"
1.05,3.90279,0.521366,"0"
1.05,3.90365,0.52148,"0"
1.05,3.9118,0.522568,"0"
1.05,3.91274,0.522694,"0"
1.05,3.91389,0.522847,"0"
1.05,3.9207,0.523755,"0"
1.05,3.93129,0.525168,"0"
1.05,3.93143,0.525187,"0"
1.05,3.93712,0.525852,"0"
1.05,3.94582,0.526867,"0"
1.05,3.94807,0.52713,"0"
1.05,3.95639,0.528101,"0"
1.05,3.96484,0.529088,"0"
1.05,3.96547,0.529162,"0"
1.05,3.97382,0.530137,"0"
1.05,3.97424,0.530185,"0"
1.05,3.98041,0.530906,"0"
1.05,3.98051,0.530917,"0"
1.05,3.9815,0.531033,"0"
1.05,3.98314,0.531225,"0"
1.05,3.9899,0.531998,"0"
1.05,3.99036,0.53205,"0"
1.05,3.99163,0.532195,"0"
1.05,3.99805,0.532929,"0"
1.05,3.99832,0.53296,"0"
1.05,4.0078,0.534044,"0"
1.05,4.01475,0.534839,"0"
1.05,4.01706,0.535103,"0"
1.05,4.01734,0.535136,"0"
1.05,4.02345,0.535834,"0"
1.05,4.02582,0.536105,"0"
1.05,4.0261,0.536138,"0"
1.05,4.03383,0.537022,"0"
1.05,4.04348,0.538125,"0"
1.05,4.05144,0.539399,"0"
1.05,4.06666,0.541837,"0"
1.05,4.06676,0.541852,"0"
1.05,4.07616,0.543358,"0"
1.05,4.07661,0.54343,"0"
1.05,4.07769,0.543603,"0"
1.05,4.08431,0.544663,"0"
1.05,4.08457,0.544706,"0"
1.05,4.08603,0.544939,"0"
1.05,4.08644,0.545005,"0"
1.05,4.08657,0.545026,"0"
1.05,4.09275,0.545733,"0"
1.05,4.09479,0.545966,"0"
1.05,4.101,0.546676,"0"
1.05,4.1097,0.54767,"0"
1.05,4.12007,0.548857,"0"
1.05,4.12041,0.548896,"0"
1.05,4.13816,0.550926,"0"
1.05,4.14428,0.551625,"0"
1.05,4.14438,0.551637,"0"
1.05,4.14666,0.551897,"0"
1.05,4.14691,0.551926,"0"
1.05,4.15378,0.552843,"0"
1.05,4.15423,0.552903,"0"
1.05,4.15501,0.553007,"0"
1.05,4.16377,0.554175,"0"
1.05,4.17056,0.555081,"0"
1.05,4.17082,0.555117,"0"
1.05,4.18725,0.557309,"0"
1.05,4.18732,0.557318,"0"
1.05,4.19769,0.558702,"0"
1.05,4.19802,0.558746,"0"
1.05,4.19851,0.558811,"0"
1.05,4.19863,0.558827,"0"
1.05,4.20573,0.559657,"0"
1.05,4.20615,0.559705,"0"
1.05,4.207,0.559805,"0"
1.05,4.22398,0.561787,"0"
1.05,4.22412,0.561803,"0"
1.05,4.23053,0.562551,"0"
1.05,4.23062,0.562562,"0"
1.05,4.2314,0.562653,"0"
1.05,4.24048,0.563713,"0"
1.05,4.24818,0.564612,"0"
1.05,4.24831,0.564627,"0"
1.05,4.24844,0.564643,"0"
1.05,4.25022,0.56485,"0"
1.05,4.25035,0.564865,"0"
1.05,4.26488,0.566804,"0"
1.05,4.267,0.567087,"0"
1.05,4.26735,0.567134,"0"
1.05,4.27357,0.567964,"0"
1.05,4.2753,0.568195,"0"
1.05,4.29296,0.570551,"0"
1.05,4.29309,0.570569,"0"
1.05,4.30206,0.571765,"0"
1.05,4.30825,0.572591,"0"
1.05,4.30837,0.572608,"0"
1.05,4.31056,0.5729,"0"
1.05,4.31677,0.573728,"0"
1.05,4.31809,0.573905,"0"
1.05,4.31907,0.574036,"0"
1.05,4.33443,0.576085,"0"
1.05,4.33456,0.576102,"0"
1.05,4.33469,0.57612,"0"
1.05,4.3446,0.577442,"0"
1.05,4.35113,0.578313,"0"
1.05,4.35377,0.578666,"0"
1.05,4.35982,0.579472,"0"
1.05,4.36154,0.579702,"0"
1.05,4.36194,0.579755,"0"
1.05,4.36206,0.579772,"0"
1.05,4.36919,0.580723,"0"
1.05,4.37942,0.582088,"0"
1.05,4.3944,0.584087,"0"
1.05,4.39449,0.584099,"0"
1.05,4.39527,0.584203,"0"
1.05,4.39571,0.584261,"0"
1.05,4.39587,0.584282,"0"
1.05,4.40549,0.585566,"0"
1.05,4.41218,0.586459,"0"
1.05,4.41358,0.586646,"0"
1.05,4.414,0.586702,"0"
1.05,4.42241,0.587824,"0"
1.05,4.43091,0.588958,"0"
1.05,4.43738,0.589821,"0"
1.05,4.43744,0.58983,"0"
1.05,4.43915,0.590058,"0"
1.05,4.43929,0.590076,"0"
1.05,4.44839,0.591291,"0"
1.05,4.45544,0.592232,"0"
1.05,4.4572,0.592467,"0"
1.05,4.46349,0.593347,"0"
1.05,4.47348,0.594748,"0"
1.05,4.47434,0.594868,"0"
1.05,4.48064,0.595751,"0"
1.05,4.48152,0.595874,"0"
1.05,4.48195,0.595934,"0"
1.05,4.48276,0.596047,"0"
1.05,4.49119,0.597229,"0"
1.05,4.49126,0.597239,"0"
1.05,4.49843,0.598244,"0"
1.05,4.5003,0.598505,"0"
1.05,4.50759,0.599478,"0"
1.05,4.50827,0.599568,"0"
1.05,4.50873,0.59963,"0"
1.05,4.515,0.600467,"0"
1.05,4.51506,0.600475,"0"
1.05,4.51676,0.600702,"0"
1.05,4.52606,0.601943,"0"
1.05,4.53262,0.602818,"0"
1.05,4.54973,0.605102,"0"
1.05,4.55109,0.605282,"0"
1.05,4.55173,0.605368,"0"
1.05,4.55201,0.605405,"0"
1.05,4.55956,0.606413,"0"
1.05,4.56016,0.606493,"0"
1.05,4.5669,0.607392,"0"
1.05,4.56777,0.607508,"0"
1.05,4.56886,0.607654,"0"
1.05,4.56908,0.607683,"0"
1.05,4.57593,0.608597,"0"
1.05,4.57605,0.608613,"0"
1.05,4.58587,0.609924,"0"
1.05,4.5864,0.609995,"0"
1.05,4.59437,0.611058,"0"
1.05,4.60125,0.611976,"0"
1.05,4.60131,0.611984,"0"
1.05,4.60372,0.612306,"0"
1.05,4.61208,0.613142,"0"
1.05,4.62735,0.61467,"0"
1.05,4.6287,0.614805,"0"
1.05,4.62914,0.614849,"0"
1.05,4.62921,0.614856,"0"
1.05,4.62942,0.614877,"0"
1.05,4.63718,0.615653,"0"
1.05,4.63812,0.615747,"0"
1.05,4.64452,0.616387,"0"
1.05,4.64538,0.616474,"0"
1.05,4.66217,0.618154,"0"
1.05,4.6623,0.618167,"0"
1.05,4.66348,0.618285,"0"
1.05,4.66407,0.618344,"0"
1.05,4.67199,0.6194,"0"
1.05,4.67893,0.620327,"0"
1.05,4.68105,0.620609,"0"
1.05,4.6875,0.62147,"0"
1.05,4.68977,0.621773,"0"
1.05,4.69649,0.62267,"0"
1.05,4.69812,0.622887,"0"
1.05,4.69819,0.622897,"0"
1.05,4.69846,0.622933,"0"
1.05,4.70498,0.623803,"0"
1.05,4.71494,0.625132,"0"
1.05,4.71578,0.625244,"0"
1.05,4.72341,0.626262,"0"
1.05,4.73076,0.627243,"0"
1.05,4.73163,0.627359,"0"
1.05,4.73246,0.62747,"0"
1.05,4.73992,0.628465,"0"
1.05,4.74139,0.628662,"0"
1.05,4.74843,0.6296,"0"
1.05,4.74959,0.629756,"0"
1.05,4.75011,0.629825,"0"
1.05,4.75018,0.629834,"0"
1.05,4.76512,0.631828,"0"
1.05,4.76518,0.631836,"0"
1.05,4.7671,0.632091,"0"
1.05,4.76716,0.6321,"0"
1.05,4.7675,0.632145,"0"
1.05,4.78274,0.634178,"0"
1.05,4.79122,0.635311,"0"
1.05,4.79255,0.635487,"0"
1.05,4.79296,0.635542,"0"
1.05,4.80102,0.636618,"0"
1.05,4.80174,0.636714,"0"
1.05,4.80838,0.637601,"0"
1.05,4.80925,0.637716,"0"
1.05,4.81007,0.637825,"0"
1.05,4.81045,0.637877,"0"
1.05,4.81052,0.637886,"0"
1.05,4.81921,0.639045,"0"
1.05,4.82605,0.639957,"0"
1.05,4.82617,0.639973,"0"
1.05,4.8272,0.640112,"0"
1.05,4.83614,0.641304,"0"
1.05,4.86036,0.644536,"0"
1.05,4.86193,0.644746,"0"
1.05,4.86217,0.644778,"0"
1.05,4.86884,0.645668,"0"
1.05,4.87016,0.645843,"0"
1.05,4.87071,0.645917,"0"
1.05,4.87086,0.645937,"0"
1.05,4.87093,0.645946,"0"
1.05,4.87863,0.646974,"0"
1.05,4.87904,0.647029,"0"
1.05,4.88686,0.648072,"0"
1.05,4.88705,0.648098,"0"
1.05,4.89463,0.649109,"0"
1.05,4.89649,0.649356,"0"
1.05,4.90378,0.65033,"0"
1.05,4.90481,0.650467,"0"
1.05,4.91229,0.651466,"0"
1.05,4.92252,0.65283,"0"
1.05,4.92264,0.652846,"0"
1.05,4.93091,0.653792,"0"
1.05,4.93106,0.653809,"0"
1.05,4.93121,0.653826,"0"
1.05,4.9396,0.654786,"0"
1.05,4.9466,0.655587,"0"
1.05,4.94776,0.65572,"0"
1.05,4.94802,0.655749,"0"
1.05,4.95509,0.656557,"0"
1.05,4.95625,0.65669,"0"
1.05,4.96349,0.657518,"0"
1.05,4.97225,0.65852,"0"
1.05,4.9731,0.658617,"0"
1.05,4.97379,0.658696,"0"
1.05,4.98298,0.659747,"0"
1.05,4.99003,0.660735,"0"
1.05,4.99126,0.660907,"0"
1.05,4.99155,0.660947,"0"
1.05,5.00004,0.662137,"0"
1.05,5.00009,0.662145,"0"
1.05,5.00812,0.66327,"0"
1.05,5.00858,0.663334,"0"
1.05,5.0153,0.664275,"0"
1.05,5.01603,0.664378,"0"
1.05,5.017,0.664514,"0"
1.05,5.0174,0.66457,"0"
1.05,5.02408,0.665506,"0"
1.05,5.02581,0.665748,"0"
1.05,5.02607,0.665785,"0"
1.05,5.04112,0.667505,"0"
1.05,5.04249,0.667662,"0"
1.05,5.04276,0.667694,"0"
1.05,5.05072,0.668604,"0"
1.05,5.05176,0.668723,"0"
1.05,5.05902,0.669553,"0"
1.05,5.06024,0.669692,"0"
1.05,5.06044,0.669715,"0"
1.05,5.06711,0.670478,"0"
1.05,5.07677,0.671583,"0"
1.05,5.07775,0.671694,"0"
1.05,5.08573,0.672607,"0"
1.05,5.08598,0.672636,"0"
1.05,5.08641,0.672685,"0"
1.05,5.09479,0.673663,"0"
1.05,5.10155,0.674452,"0"
1.05,5.10171,0.674471,"0"
1.05,5.11147,0.675611,"0"
1.05,5.11874,0.676459,"0"
1.05,5.12038,0.67665,"0"
1.05,5.12074,0.676693,"0"
1.05,5.12833,0.677579,"0"
1.05,5.12921,0.677682,"0"
1.05,5.12941,0.677705,"0"
1.05,5.12946,0.677711,"0"
1.05,5.13813,0.678723,"0"
1.05,5.14527,0.679676,"0"
1.05,5.15337,0.680756,"0"
1.05,5.15514,0.680992,"0"
1.05,5.16334,0.682086,"0"
1.05,5.16358,0.682119,"0"
1.05,5.17103,0.683113,"0"
1.05,5.17245,0.683303,"0"
1.05,5.17917,0.684199,"0"
1.05,5.18795,0.685371,"0"
1.05,5.18908,0.685521,"0"
1.05,5.18935,0.685558,"0"
1.05,5.18975,0.685611,"0"
1.05,5.1898,0.685618,"0"
1.05,5.18985,0.685624,"0"
1.05,5.19783,0.686689,"0"
1.05,5.19818,0.686737,"0"
1.05,5.20499,0.687645,"0"
1.05,5.21457,0.688923,"0"
1.05,5.22289,0.690033,"0"
1.05,5.22411,0.690196,"0"
1.05,5.23099,0.691113,"0"
1.05,5.23256,0.691324,"0"
1.05,5.2328,0.691356,"0"
1.05,5.24063,0.6924,"0"
1.05,5.24152,0.692519,"0"
1.05,5.24156,0.692524,"0"
1.05,5.2501,0.693806,"0"
1.05,5.26541,0.696106,"0"
1.05,5.26669,0.696297,"0"
1.05,5.26696,0.696337,"0"
1.05,5.26716,0.696368,"0"
1.05,5.27419,0.697424,"0"
1.05,5.27544,0.69761,"0"
1.05,5.29124,0.699983,"0"
1.05,5.292,0.700097,"0"
1.05,5.29218,0.700124,"0"
1.05,5.29308,0.700259,"0"
1.05,5.29315,0.700269,"0"
1.05,5.30154,0.701529,"0"
1.05,5.30913,0.702668,"0"
1.05,5.31044,0.702866,"0"
1.05,5.31723,0.703885,"0"
1.05,5.31823,0.704035,"0"
1.05,5.33594,0.706693,"0"
1.05,5.33614,0.706723,"0"
1.05,5.34304,0.707759,"0"
1.05,5.3443,0.707948,"0"
1.05,5.34441,0.707966,"0"
1.05,5.35182,0.709077,"0"
1.05,5.35343,0.70932,"0"
1.05,5.36212,0.710624,"0"
1.05,5.36962,0.711749,"0"
1.05,5.3698,0.711777,"0"
1.05,5.37749,0.712932,"0"
1.05,5.37914,0.713179,"0"
1.05,5.38674,0.714321,"0"
1.05,5.39485,0.715538,"0"
1.05,5.39585,0.715687,"0"
1.05,5.39649,0.715783,"0"
1.05,5.40491,0.717048,"0"
1.05,5.42191,0.7196,"0"
1.05,5.42202,0.719617,"0"
1.05,5.4224,0.719674,"0"
1.05,5.42247,0.719684,"0"
1.05,5.42928,0.720707,"0"
1.05,5.43116,0.720989,"0"
1.05,5.43806,0.721909,"0"
1.05,5.44812,0.723252,"0"
1.05,5.45511,0.724185,"0"
1.05,5.45586,0.724285,"0"
1.05,5.45604,0.724308,"0"
1.05,5.46425,0.725404,"0"
1.05,5.46546,0.725566,"0"
1.05,5.47299,0.72657,"0"
1.05,5.47346,0.726633,"0"
1.05,5.4811,0.727653,"0"
1.05,5.48251,0.727841,"0"
1.05,5.48275,0.727873,"0"
1.05,5.48288,0.72789,"0"
1.05,5.48994,0.728596,"0"
1.05,5.49144,0.728746,"0"
1.05,5.49147,0.72875,"0"
1.05,5.49951,0.729554,"0"
1.05,5.49963,0.729566,"0"
1.05,5.50691,0.730294,"0"
1.05,5.51568,0.731172,"0"
1.05,5.5171,0.731314,"0"
1.05,5.53273,0.732878,"0"
1.05,5.53347,0.732952,"0"
1.05,5.53365,0.73297,"0"
1.05,5.53444,0.733049,"0"
1.05,5.54322,0.733928,"0"
1.05,5.55061,0.734913,"0"
1.05,5.55106,0.734974,"0"
1.05,5.55149,0.735032,"0"
1.05,5.55172,0.735062,"0"
1.05,5.55178,0.73507,"0"
1.05,5.55872,0.735995,"0"
1.05,5.56756,0.737175,"0"
1.05,5.56861,0.737315,"0"
1.05,5.57712,0.738451,"0"
1.05,5.58607,0.739645,"0"
1.05,5.59315,0.74059,"0"
1.05,5.59478,0.740808,"0"
1.05,5.59493,0.740828,"0"
1.05,5.60192,0.741527,"0"
1.05,5.61109,0.742445,"0"
1.05,5.61127,0.742462,"0"
1.05,5.61207,0.742542,"0"
1.05,5.61213,0.742548,"0"
1.05,5.61899,0.743235,"0"
1.05,5.6193,0.743266,"0"
1.05,5.62047,0.743383,"0"
1.05,5.62867,0.744204,"0"
1.05,5.63685,0.745022,"0"
1.05,5.64496,0.745834,"0"
1.05,5.6461,0.745948,"0"
1.05,5.64621,0.745959,"0"
1.05,5.65505,0.746843,"0"
1.05,5.65528,0.746866,"0"
1.05,5.66376,0.747835,"0"
1.05,5.67078,0.748638,"0"
1.05,5.67247,0.748832,"0"
1.05,5.67954,0.74964,"0"
1.05,5.68104,0.749812,"0"
1.05,5.68887,0.750708,"0"
1.05,5.68944,0.750773,"0"
1.05,5.69692,0.751628,"0"
1.05,5.69733,0.751675,"0"
1.05,5.70628,0.752699,"0"
1.05,5.71519,0.753718,"0"
1.05,5.7154,0.753741,"0"
1.05,5.71548,0.75375,"0"
1.05,5.71562,0.753767,"0"
1.05,5.72258,0.754587,"0"
1.05,5.72371,0.75472,"0"
1.05,5.73282,0.755794,"0"
1.05,5.74139,0.756804,"0"
1.05,5.74884,0.757682,"0"
1.05,5.74895,0.757695,"0"
1.05,5.75702,0.758647,"0"
1.05,5.75843,0.758812,"0"
1.05,5.76579,0.75968,"0"
1.05,5.77494,0.760758,"0"
1.05,5.77512,0.760779,"0"
1.05,5.78317,0.761728,"0"
1.05,5.78389,0.761814,"0"
1.05,5.78445,0.76188,"0"
1.05,5.79148,0.762708,"0"
1.05,5.79151,0.762712,"0"
1.05,5.7928,0.762864,"0"
1.05,5.80132,0.763868,"0"
1.05,5.80174,0.763917,"0"
1.05,5.80883,0.764753,"0"
1.05,5.82657,0.766844,"0"
1.05,5.8274,0.766942,"0"
1.05,5.83508,0.767847,"0"
1.05,5.8434,0.768828,"0"
1.05,5.85273,0.769928,"0"
1.05,5.85343,0.77001,"0"
1.05,5.86118,0.770924,"0"
1.05,5.8615,0.770962,"0"
1.05,5.86177,0.770994,"0"
1.05,5.86197,0.771017,"0"
1.05,5.86941,0.771894,"0"
1.05,5.8703,0.771998,"0"
1.05,5.87071,0.772047,"0"
1.05,5.87773,0.772874,"0"
1.05,5.87777,0.772879,"0"
1.05,5.88644,0.773901,"0"
1.05,5.89637,0.775072,"0"
1.05,5.91269,0.776996,"0"
1.05,5.9128,0.777009,"0"
1.05,5.91377,0.777123,"0"
1.05,5.92965,0.778995,"0"
1.05,5.93034,0.779076,"0"
1.05,5.93094,0.779147,"0"
1.05,5.93105,0.77916,"0"
1.05,5.9388,0.780073,"0"
1.05,5.93911,0.78011,"0"
1.05,5.93938,0.780142,"0"
1.05,5.94703,0.781043,"0"
1.05,5.9479,0.781146,"0"
1.05,5.95535,0.782024,"0"
1.05,5.95539,0.782028,"0"
1.05,5.96535,0.783203,"0"
1.05,5.97269,0.784067,"0"
1.05,5.99031,0.786144,"0"
1.05,5.99042,0.786157,"0"
1.05,5.9914,0.786273,"0"
1.05,5.99933,0.787208,"0"
1.05,6.01641,0.789221,"0"
1.05,6.01689,0.789277,"0"
1.05,6.01699,0.789289,"0"
1.05,6.01716,0.78931,"0"
1.05,6.01722,0.789317,"0"
1.05,6.02465,0.790192,"0"
1.05,6.03297,0.791173,"0"
1.05,6.03433,0.791334,"0"
1.05,6.04163,0.792194,"0"
1.05,6.05031,0.793217,"0"
1.05,6.06793,0.795293,"0"
1.05,6.06804,0.795306,"0"
1.05,6.07693,0.796355,"0"
1.05,6.07751,0.796424,"0"
1.05,6.0857,0.797389,"0"
1.05,6.08596,0.797419,"0"
1.05,6.08619,0.797447,"0"
1.05,6.09352,0.79831,"0"
1.05,6.09402,0.798369,"0"
1.05,6.09449,0.798425,"0"
1.05,6.10226,0.79934,"0"
1.05,6.1033,0.799463,"0"
1.05,6.11921,0.801339,"0"
1.05,6.11925,0.801343,"0"
1.05,6.12793,0.802367,"0"
1.05,6.12937,0.802536,"0"
1.05,6.14554,0.804442,"0"
1.05,6.14649,0.804553,"0"
1.05,6.14654,0.80456,"0"
1.05,6.15428,0.805472,"0"
1.05,6.15455,0.805503,"0"
1.05,6.15494,0.80555,"0"
1.05,6.16331,0.806537,"0"
1.05,6.17113,0.807458,"0"
